User,Date Created,Date Indonesia,Number of Likes,Source of Tweet,Tweet,Kecelakaan,Konstruksi,Cuaca/Kejadian Alam,Event,Kendaraan,Macet Karena hal Lain,Kota
e100ss,2022-05-12 8:03:02,2022-05-12 15:03:02,12,Twitter Web App,"1. Ada mobil mogok di TL Raya Tandes Lor arah Raya Balongsari. Lalu lintas macet, waspadai;",0,0,0,0,1,0,Surabaya
e100ss,2022-05-12 8:03:02,2022-05-12 15:03:02,12,Twitter Web App,2. Bundaran Aloha arah Gedangan padat. (odp-tm) https://t.co/K7WI9rTwDm,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,11.35:,0,0,0,0,0,0,0
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,1. Tol Gunungsari arah Satelit Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,2. Kedurus arah Wiyung padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,3. TL Gedangan arah Aloha padat,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,4. Kepatihan arah Terminal Benowo padat,0,0,0,0,0,0,Gresik
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,5. Pondok Benowo Indah arah Terminal Benowo padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-12 4:35:42,2022-05-12 11:35:42,5,Twitter Web App,6. Kedungcowek arah Kenjeran padat (odp-pr),0,0,0,0,0,0,Surabaya
e100ss,2022-05-12 3:30:26,2022-05-12 10:30:26,7,Twitter Web App,10.29:,0,0,0,0,0,0,0
e100ss,2022-05-12 3:30:26,2022-05-12 10:30:26,7,Twitter Web App,1. Tol Gunungsari arah Dupak Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-12 3:30:26,2022-05-12 10:30:26,7,Twitter Web App,2. Kepatihan - Terminal Benowo padat,0,0,0,0,0,0,Gresik
e100ss,2022-05-12 3:30:26,2022-05-12 10:30:26,7,Twitter Web App,3. Osowilangon arah Greges Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-12 3:30:26,2022-05-12 10:30:26,7,Twitter Web App,4. Aloha arah Gedangan Macet (odp-pr),0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-12 1:33:27,2022-05-12 8:33:27,16,Twitter Web App,08.32: Tol Waru arah Satelit MACET. Ada Truk mogok di tanjakan Gunungsari. Saat ini posisi sudah dipinggirkan. Ekor kemacetan mulai Gate Tol Waru. (odp-pr) https://t.co/jYCfEsUkG5,0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-12 0:58:19,2022-05-12 7:58:19,4,Twitter Web App,1. Tol Waru arah Gunungsari padat,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-12 0:58:19,2022-05-12 7:58:19,4,Twitter Web App,2. Joyoboyo arah KBS padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-12 0:58:19,2022-05-12 7:58:19,4,Twitter Web App,3. Manukan arah Balongsari padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-12 0:58:19,2022-05-12 7:58:19,4,Twitter Web App,4. Aloha arah Bundaran Waru Macet (odp-pr),0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-11 13:36:15,2022-05-11 20:36:15,21,Twitter Web App,"20.35: Info awal #kecelakaan truk terguling dan menindih mobil di menjelang Pasar Saradan Madiun arah Surabaya, lalu lintas MACET. Sekarang sedang dalam proses evakuasi. (hm)",1,0,0,0,0,0,0
e100ss,2022-05-11 10:53:36,2022-05-11 17:53:36,7,Twitter Web App,"1. Jalan Stasiun Wonokromo arah Wonokromo MACET, imbas volume;",0,0,0,0,1,0,Surabaya
e100ss,2022-05-11 10:53:36,2022-05-11 17:53:36,7,Twitter Web App,"2. Waspadai truk mogok di KM 7 Tol Perak arah Waru, info sudah diteruskan ke petugas;",0,0,0,0,1,0,Surabaya
e100ss,2022-05-11 10:53:36,2022-05-11 17:53:36,7,Twitter Web App,"3. A. Yani arah Bundaran Waru MACET, imbas volume. (hm)",0,0,0,0,1,0,Surabaya
e100ss,2022-05-11 8:00:22,2022-05-11 15:00:22,6,Twitter Web App,"1. Banjarsari Lingkar Timur Sidoarjo MACET, ada kabel menjuntai dan tersangkut ke truk. Info sudah diteruskan ke petugas;",0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-11 8:00:22,2022-05-11 15:00:22,6,Twitter Web App,"2. Ada truk mogok di lajur kiri Karangandong arah Kedamean Gresik, waspadai. (hm)",0,0,0,0,0,0,Gresik
e100ss,2022-05-11 5:25:26,2022-05-11 12:25:26,4,Twitter Web App,"12.25: Ada Truk Mogok di depan Ispatindo arah Kletek. Posisi di lajur tengah. Lalu lintas mulai padat, berpotensi macet. (odp-pr)",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,1. Manukan Kulon arah Balongsari Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,2. Kedurus arah Gunungsari padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,3. Aloha arah Bundaran Waru Macet,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,4. Joyoboyo arah KBS Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,5. Cemengkalang arah Tol Sidoarjo Macet,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,6. Singosari arah Lawang Macet,0,0,0,0,0,1,0
e100ss,2022-05-11 0:53:30,2022-05-11 7:53:30,24,Twitter Web App,7. Depan Pasar Blega dua arah macet (odp-pr),0,0,0,0,0,1,Bangkalan
e100ss,2022-05-11 0:43:47,2022-05-11 7:43:47,8,Twitter Web App,"07.43: Singosari arah Lawang MACET, imbas #kecelakaan Truk dan Kontainer di Mondoroko. Kejadian sejak semalam. Arif pendengar SS melaporkan, banyak pengguna jalan yang akhirnya lewat jalan kampung, tapi akhirnya padat juga. (odp-pr)",1,0,0,0,0,0,0
e100ss,2022-05-10 5:13:40,2022-05-10 12:13:40,57,Twitter Web App,12.13: Info awal #kecelakaan di Raya Miagan Mojoagung Jombang. Kecelakaan melibatkan truk dengan kendaraan yang belum diketahui. Lalu lintas macet. Data lengkap belum diketahui. (odp-tm) https://t.co/2Z731gQt6U,1,0,0,0,0,0,0
e100ss,2022-05-10 4:02:27,2022-05-10 11:02:27,11,Twitter Web App,1. Jalan Pasar Besar Wetan arah Jalan Tembaan macet;,0,0,0,0,0,1,Surabaya
e100ss,2022-05-10 4:02:27,2022-05-10 11:02:27,11,Twitter Web App,2. Jalan Girilaya arah Banyuurip macet;,0,0,0,0,0,1,Surabaya
e100ss,2022-05-10 4:02:27,2022-05-10 11:02:27,11,Twitter Web App,"3. Ada truk mogok di Jalan Ngagel arah Simpang tiga Jalan Mustika, waspadai. (odp-tm)",0,0,0,0,1,0,Surabaya
e100ss,2022-05-10 3:02:51,2022-05-10 10:02:51,21,Twitter Web App,"10.02:  Ada mobil ngeban di tengah lajur di Simpang tiga Lakarsantri arah Jalan Citra Raya Lakarsantri. Imam pendengar SS melaporkan, lalu lintas macet dan belum ada petugas di lokasi. (odp-tm) https://t.co/ou5c37md5D",0,0,0,0,1,0,Surabaya
e100ss,2022-05-10 1:29:53,2022-05-10 8:29:53,2,Twitter Web App,"1. Gate Tol Tambak Sumur padat. Yudi pendengar SS melaporkan, arus lalu lintas dialihkan ke putaran balik depan Club House Pondok Tjandra;",0,0,0,0,0,0,Surabaya
e100ss,2022-05-10 1:29:53,2022-05-10 8:29:53,2,Twitter Web App,2. Jalan Pasar Besar Wetan arah Jalan Tembaan macet imbas antrean TL. (odp-tm),0,0,0,0,0,1,Surabaya
e100ss,2022-05-10 0:14:21,2022-05-10 7:14:21,5,Twitter Web App,1. Raya Taman arah Waru padat;,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-10 0:14:21,2022-05-10 7:14:21,5,Twitter Web App,2. Raya Wates Wetan Lumajang macet dua arah imbas kegiatan pasar. (odp-tm),0,0,0,0,0,1,0
e100ss,2022-05-09 23:57:13,2022-05-10 6:57:13,19,Twitter Web App,1. Bundaran Aloha arah Waru macet;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 23:57:13,2022-05-10 6:57:13,19,Twitter Web App,"2. Simpang empat Gedangan arah Aloha padat. Okto pendengar SS melaporkan, kendaraan didominasi oleh kendaraan roda dua. (odp-tm) https://t.co/dnnYBLewrT",0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 13:19:11,2022-05-09 20:19:11,8,Twitter Web App,"20.19: Exit Tol Waru arah Medaeng MACET. Ada Truk Trailer diduga tidak kuat nanjak, lalu berhenti dengan posisi melintang. (odp-pr)",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,18.30:,0,0,0,0,0,0,0
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,1. Tol Dupak - Satelit - Gunungsari Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,2. Wonokromo - A.Yani arah Bundaran Waru Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,3. TL KBS Diponegoro Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,4. Pasar Kembang arah Diponegoro padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,5. Nginden arah Jemursari Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 11:30:38,2022-05-09 18:30:38,17,Twitter Web App,6. Kertajaya arah Manyar Macet (odp-pr),0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 10:30:10,2022-05-09 17:30:10,5,Twitter Web App,17.29:,0,0,0,0,0,0,0
e100ss,2022-05-09 10:30:10,2022-05-09 17:30:10,5,Twitter Web App,1. Tol Dupak - Satelit - Gunungsari Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 10:30:10,2022-05-09 17:30:10,5,Twitter Web App,2. TL KBS Diponegoro padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-09 10:30:10,2022-05-09 17:30:10,5,Twitter Web App,3. A.Yani depan RSAL arah Waru padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-09 10:30:10,2022-05-09 17:30:10,5,Twitter Web App,4. Margomulyo arah Tandes Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 10:30:10,2022-05-09 17:30:10,5,Twitter Web App,5. Kepatihan arah Terminal Benowo padat (odp-pr),0,0,0,0,0,0,Gresik
e100ss,2022-05-09 10:03:16,2022-05-09 17:03:16,4,Twitter Web App,17.03:,0,0,0,0,0,0,0
e100ss,2022-05-09 10:03:16,2022-05-09 17:03:16,4,Twitter Web App,1. Tol Satelit arah Waru padat cenderung Macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 10:03:16,2022-05-09 17:03:16,4,Twitter Web App,2. Turun Jembatan Suramadu arah Kedungcowek padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-09 10:03:16,2022-05-09 17:03:16,4,Twitter Web App,3. Kalianak arah Gadukan Macet (odp-pr),0,0,0,0,0,1,Surabaya
e100ss,2022-05-09 1:41:44,2022-05-09 8:41:44,18,Twitter Web App,"1. Gedangan sampai Bundaran Aloha MACET, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-09 1:41:44,2022-05-09 8:41:44,18,Twitter Web App,"2. Update Menganti, lalu lintas arah Wiyung masih MACET dan sekarang sudah ada Polisi di lokasi. (hm)",0,0,0,0,0,1,Gresik
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,08.02: #JalurMACET,0,0,0,0,0,1,0
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,1. Gate Tol Juanda dari arah Waru MACET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,2. Pasar Menganti MACET cenderung BERHENTI;,0,0,0,0,0,1,Gresik
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,3. Gedangan sampai Bundaran Aloha MACET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,4. Raya Taman arah Krian MACET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,5. Kletek arah Kalijaten MCAET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 1:02:23,2022-05-09 8:02:23,12,Twitter Web App,6. Pasar Betro sampai simpang tiga Kwangsan MACET. (hm) https://t.co/g3pxiIiICQ,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-09 0:19:25,2022-05-09 7:19:25,53,Twitter Web App,07.18: #JalurMACET,0,0,0,0,0,0,0
e100ss,2022-05-09 0:19:25,2022-05-09 7:19:25,53,Twitter Web App,1. Pasar Menganti arah Wiyung;,0,0,0,0,0,0,Gresik
e100ss,2022-05-09 0:19:25,2022-05-09 7:19:25,53,Twitter Web App,2. Exit Tol Waru arah Bundaran Waru;,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-09 0:19:25,2022-05-09 7:19:25,53,Twitter Web App,3. Cemengkalang arah Sidoarjo Kota;,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-09 0:19:25,2022-05-09 7:19:25,53,Twitter Web App,4. Sejak Layang Jenggolo Buduran arah Gedangan. Di depan Puri Surya Jaya juga MACET cenderung BERHENTI; (1/hm) https://t.co/Zc6EKWd42O,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-08 14:04:09,2022-05-08 21:04:09,10,Twitter Web App,"1. Exit Tol Kejapanan MACET, imbas volume. Cuaca gerimis;",0,0,1,0,1,0,0
e100ss,2022-05-08 14:04:09,2022-05-08 21:04:09,10,Twitter Web App,"2. Plosowahyu Lamongan arah Surabaya MACET, imbas rel kereta api yang licin dan banyak sepeda motor jatuh. Info sudah diteruskan ke petugas. (hm)",0,0,1,0,0,0,Lamongan
e100ss,2022-05-08 11:27:07,2022-05-08 18:27:07,17,Twitter Web App,"1. Masuk Tol Kejapanan arah Surabaya MACET, imbas volume;",0,0,0,0,1,0,0
e100ss,2022-05-08 11:27:07,2022-05-08 18:27:07,17,Twitter Web App,2. Raya Betro arah Jalan Buncitan MACET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-08 11:27:07,2022-05-08 18:27:07,17,Twitter Web App,"3. Pasar Babat Lamongan DUA ARAH MACET, banyak kendaraan crossing;",0,0,0,0,0,1,Lamongan
e100ss,2022-05-08 11:27:07,2022-05-08 18:27:07,17,Twitter Web App,"4. Tol Sidoarjo arah Porong hujan deras, waspadai. (hm)",0,0,1,0,0,0,Sidoarjo
e100ss,2022-05-08 10:54:50,2022-05-08 17:54:50,10,Twitter Web App,"1. Exit Tol Waru arah Bundaran Waru masih MACET, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-08 10:54:50,2022-05-08 17:54:50,10,Twitter Web App,2. Masuk Tol Menanggal juga MACET;,0,0,0,0,0,1,Surabaya
e100ss,2022-05-08 10:54:50,2022-05-08 17:54:50,10,Twitter Web App,3. Gate Tol Warugunung arah Surabaya MACET. (hm),0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-08 9:39:03,2022-05-08 16:39:03,18,Twitter Web App,"1. Exit Tol Waru arah Bundaran Waru MACET, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-08 9:39:03,2022-05-08 16:39:03,18,Twitter Web App,"2. Truk mogok di depan Mapolsek Gedangan arah Sidoarjo, lalu lintas MACET sejak simpang tiga depan Pasmar;",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-08 9:39:03,2022-05-08 16:39:03,18,Twitter Web App,3. Jalur depan Pantai Bentar Probolinggo arah Surabaya MACET. (hm) https://t.co/p7aHIj3YZT,0,0,0,0,0,1,0
e100ss,2022-05-08 8:05:20,2022-05-08 15:05:20,12,Twitter Web App,"1. Jalan Letjend Sutoyo depan Terminal Purabaya MACET DUA ARAH, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-08 8:05:20,2022-05-08 15:05:20,12,Twitter Web App,2. Bundaran Aloha Sidoarjo arah Waru MACET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-08 8:05:20,2022-05-08 15:05:20,12,Twitter Web App,"3. Ada truk mogok di dekat Puskesmas Sukodadi Lamongan arah Surabaya, waspadai. (hm)",0,0,0,0,1,0,Lamongan
e100ss,2022-05-08 7:29:16,2022-05-08 14:29:16,8,Twitter Web App,"1. Jalan Letjend Sutoyo depan Terminal Purabaya MACET DUA ARAH, imbas volume;",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-08 7:29:16,2022-05-08 14:29:16,8,Twitter Web App,"2. Menjelang Tol Sawojajar Malang MACET, imbas volume. (hm)",0,0,0,0,0,1,0
e100ss,2022-05-08 6:06:47,2022-05-08 13:06:47,9,Twitter Web App,1. Ada Truk Mogok di depan SPBU setelah Terminal Bunder arah Tol Kebomas. Lalu lintas Macet,0,0,0,0,1,0,Gresik
e100ss,2022-05-08 6:06:47,2022-05-08 13:06:47,9,Twitter Web App,2. Flyover Waru arah Bundaran Waru padat (odp-pr),0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-07 12:56:46,2022-05-07 19:56:46,6,Twitter Web App,1. Kedungcowek arah Kenjeran padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-07 12:56:46,2022-05-07 19:56:46,6,Twitter Web App,2. Cemengkalang arah Tol Sidoarjo padat cenderung Macet,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-07 12:56:46,2022-05-07 19:56:46,6,Twitter Web App,3. Jl Mojopahit Sidoarjo arah Alun-alun padat (odp-pr),0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-07 10:20:09,2022-05-07 17:20:09,14,Twitter Web App,1. Babat arah Bojonegoro macet,0,0,0,0,0,1,Lamongan
e100ss,2022-05-07 10:20:09,2022-05-07 17:20:09,14,Twitter Web App,2. Medaeng macet,0,0,0,0,0,1,Surabaya
e100ss,2022-05-07 10:20:09,2022-05-07 17:20:09,14,Twitter Web App,3. Tol Porong arah Sidoarjo padat,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-07 10:20:09,2022-05-07 17:20:09,14,Twitter Web App,4. Kraksaan arah Surabaya macet (odp-pr),0,0,0,0,0,1,0
e100ss,2022-05-07 7:49:03,2022-05-07 14:49:03,2,Twitter Web App,14.48:,0,0,0,0,0,0,0
e100ss,2022-05-07 7:49:03,2022-05-07 14:49:03,2,Twitter Web App,1. TL Diponegoro arah KBS padat,0,0,0,0,0,0,Surabaya
e100ss,2022-05-07 7:49:03,2022-05-07 14:49:03,2,Twitter Web App,2. Terminal Bunder arah Kebomas Macet,0,0,0,0,0,1,Gresik
e100ss,2022-05-07 7:49:03,2022-05-07 14:49:03,2,Twitter Web App,3. Dringgu Probolinggu Macet (odp-pr),0,0,0,0,0,1,0
e100ss,2022-05-07 4:51:17,2022-05-07 11:51:17,8,Twitter Web App,1. Exit Tol Probolinggo Timur arah Leces MACET;,0,0,0,0,0,1,0
e100ss,2022-05-07 4:51:17,2022-05-07 11:51:17,8,Twitter Web App,2. Depan Rest Area Tol Sidoarjo arah Porong MACET;,0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-07 4:51:17,2022-05-07 11:51:17,8,Twitter Web App,"3. Jalur menuju Sarangan Magetan MACET, imbas volume. (hm)",0,0,0,0,1,0,0
e100ss,2022-05-07 4:07:53,2022-05-07 11:07:53,13,Twitter Web App,"11.07: Info awal #kecelakaan di lajur kiri KM 758 Tol Sidoarjo arah Porong, lalu lintas MACET. Info sudah diteruskan ke petugas. (hm)",1,0,0,0,0,0,Sidoarjo
e100ss,2022-05-07 3:43:08,2022-05-07 10:43:08,23,Twitter Web App,1. Pasar Gedang Lumajang arah Surabaya MACET;,0,0,0,0,0,1,0
e100ss,2022-05-07 3:43:08,2022-05-07 10:43:08,23,Twitter Web App,2. Malasan Probolinggo sampai Leces MACET;,0,0,0,0,0,1,0
e100ss,2022-05-07 3:43:08,2022-05-07 10:43:08,23,Twitter Web App,3. Menjelang Pasar Tanah Merah Bangkalan arah Sampang MACET. Menjelang Pasar Galis juga sama MACET. (hm) https://t.co/3zXMYbSOVL,0,0,0,0,0,1,Bangkalan
e100ss,2022-05-07 3:07:36,2022-05-07 10:07:36,4,Twitter Web App,"10.07: Update Tol Pandaan-Maang, kendaraan yang terlibat #kecelakaan di KM 773 sudah diderek. Lalu lintas MACET karena banyak kendaraan lain mengurangi kecepatan untuk melihat. (hm)",1,0,0,0,0,0,0
e100ss,2022-05-07 2:51:34,2022-05-07 9:51:34,22,Twitter Web App,"09.51: Info awal #kecelakaan beruntun di KM 773 Tol Kejapanan arah Malang, lalu lintas MACET. Proses evakuasi sedang berlangsung dan kendaraan sudah di lajur kiri. (hm)",1,0,0,0,0,0,0
e100ss,2022-05-07 1:42:37,2022-05-07 8:42:37,39,Twitter Web App,"1. Update, truk yang terguling di setelah gate Tol Romokalisari arah Lamongan sudah dievakuasi. Lalu lintas lancar;",1,0,0,0,0,0,Gresik
e100ss,2022-05-07 1:42:37,2022-05-07 8:42:37,39,Twitter Web App,2. Menjelang Pasar Gedang Lumajang arah Surabaya MACET;,0,0,0,0,0,1,0
e100ss,2022-05-07 1:42:37,2022-05-07 8:42:37,39,Twitter Web App,"3. Pasar Tanah Merah Bangkalan DUA ARAH MACET, imbas volume. (hm) https://t.co/ifpgeXHkBZ",0,0,0,0,0,1,Bangkalan
e100ss,2022-05-07 1:02:58,2022-05-07 8:02:58,10,Twitter Web App,08.02: Info awal #kecelakaan truk terguling di setelah gate Tol Romokalisari arah Lamongan dan menutup jalur. Lalu lintas MACET. Sedang dalam proses evakuasi. (hm),1,0,0,0,0,0,Gresik
e100ss,2022-05-07 0:39:19,2022-05-07 7:39:19,16,Twitter Web App,"1. Malasan Probolinggo arah Leces/Surabaya MACET, imbas volume;",0,0,0,0,1,0,0
e100ss,2022-05-07 0:39:19,2022-05-07 7:39:19,16,Twitter Web App,2. Raya Juanda arah Bundaran Aloha lancar;,0,0,0,0,0,0,Sidoarjo
e100ss,2022-05-07 0:39:19,2022-05-07 7:39:19,16,Twitter Web App,3. Jembatan Suramadu lancar dua arah. (hm),0,0,0,0,0,0,Surabaya
e100ss,2022-05-06 14:18:17,2022-05-06 21:18:17,12,Twitter Web App,"21.16: Situasi antrean di menjelang pintu Pelabuhan Penyeberangan Gilimanuk Bali arah Ketapang Banyuwangi, lalu lintas MACET. Adi pendengar SS melaporkan, dirinya sudah antre tiga jam dan belum naik kapal. (hm) https://t.co/HwkrORPuaG",0,0,0,0,0,1,0
e100ss,2022-05-06 13:39:01,2022-05-06 20:39:01,12,Twitter Web App,"1. Raya Malasan Probolinggo sampai Leces MACET, imbas volume;",0,0,0,0,1,0,0
e100ss,2022-05-06 13:39:01,2022-05-06 20:39:01,12,Twitter Web App,"2. Tol Mojokerto arah Warugunung MACET, ada evakuasi kecelakaan di KM 727. Semua kendaraan yang terlibat sudah di lajur kiri. (hm)",1,0,0,0,0,0,Mojokerto
e100ss,2022-05-06 12:27:38,2022-05-06 19:27:38,6,Twitter Web App,"1. Ada mobil bermasalah di menjelang TL Margorejo-A.Yani arah Waru, waspadai. Lalu lintas masih lancar;",0,0,0,0,1,0,Surabaya
e100ss,2022-05-06 12:27:38,2022-05-06 19:27:38,6,Twitter Web App,"2. Simpang tiga Mengkreng MACET, imbas volume. (hm)",0,0,0,0,1,0,0
e100ss,2022-05-06 12:00:15,2022-05-06 19:00:15,3,Twitter Web App,1. Leces Probolinggo arah Tol Probolinggo Timur MACET;,0,0,0,0,0,1,0
e100ss,2022-05-06 12:00:15,2022-05-06 19:00:15,3,Twitter Web App,"2. Pasar Babat Lamongan MACET, imbas volume. (hm)",0,0,0,0,1,0,Lamongan
e100ss,2022-05-06 10:53:54,2022-05-06 17:53:54,11,Twitter Web App,1. Raya Pantura Probolinggo/depan Pantai Bentar arah Surabaya masih MACET. Banyak kendaraan berhenti beli ikan asap;,0,0,0,0,0,1,0
e100ss,2022-05-06 10:53:54,2022-05-06 17:53:54,11,Twitter Web App,2. Masuk Tol Porong arah Surabaya masih MACET; (1/hm),0,0,0,0,0,1,Sidoarjo
e100ss,2022-05-06 10:09:13,2022-05-06 17:09:13,2,Twitter Web App,1. Raya Pantura Probolinggo/depan Pantai Bentar arah Surabaya MACET;,0,0,0,0,0,1,0
e100ss,2022-05-06 10:09:13,2022-05-06 17:09:13,2,Twitter Web App,"2. Masuk Tol Porong arah Sidoarjo MACET, imbas volume. (hm)",0,0,0,0,1,0,Sidoarjo
e100ss,2022-05-06 9:17:34,2022-05-06 16:17:34,5,Twitter Web App,"1. Leces arah Surabaya MACET, imbas volume. Menjelang gate Tol Probolinggo Timur juga sama MACET. Cuaca hujan deras;",0,0,1,0,1,0,0
e100ss,2022-05-06 9:17:34,2022-05-06 16:17:34,5,Twitter Web App,2. Jalan Yos Sudarso Madiun arah gate Tol Madiun MACET;,0,0,0,0,0,1,0
e100ss,2022-05-06 9:17:34,2022-05-06 16:17:34,5,Twitter Web App,"3. Tol Nganjuk hujan deras dan jarak pandang terbatas, waspadai. (hm)",0,0,1,0,0,0,0
e100ss,2022-05-06 8:55:21,2022-05-06 15:55:21,5,Twitter Web App,"1. Update Tol Mojokerto-Surabaya, evakuasi #kecelakaan di KM 699 masih berlangsung dan lalu lintas masih MACET;",1,0,0,0,0,0,Mojokerto
e100ss,2022-05-06 8:55:21,2022-05-06 15:55:21,5,Twitter Web App,"2. Masuk gate Tol Kejapanan arah Surabaya MACET, imbas volume. (hm)",0,0,0,0,1,0,0
e100ss,2022-05-06 7:33:38,2022-05-06 14:33:38,3,Twitter Web App,1. Raya Ki Ageng Gribig Malang arah Gate Tol Malang macet;,0,0,0,0,0,1,0
e100ss,2022-05-06 7:33:38,2022-05-06 14:33:38,3,Twitter Web App,2. Jalan  Gatot Subroto Malang arah Jalan Panglima Sudirman macet. (odp-tm),0,0,0,0,0,1,0
e100ss,2022-05-06 4:19:35,2022-05-06 11:19:35,6,Twitter Web App,"1. Raya Lomaer Bangkalan arah Raya Blega masih MACET. Rizal pendengar SS melaporkan, sudah terjebak macet sekitar satu jam;",0,0,0,0,0,1,Bangkalan
e100ss,2022-05-06 4:19:35,2022-05-06 11:19:35,6,Twitter Web App,2. Raya Klakah Lumajang arah Pasar Klakah padat. (odp-tm),0,0,0,0,0,0,0
e100ss,2022-05-06 2:16:36,2022-05-06 9:16:36,0,Twitter Web App,"2. Raya Kayen Jombang arah Simpang empat Mengkreng macet. Ari pendengar SS melaporkan, lalu lintas tersendat imbas perlintasan kereta. (odp-tm)",0,0,0,0,0,1,0
